order_id,customer_id,restaurant_name,cuisine,order_date,delivery_time_minutes,order_amount,payment_method,city,order_status,rating
21033,28230,Seafood Treats 1 (Mum),Italian,2024-03-28,29,675.64,Online,Mumbai,Delivered,5.0
21034,15795,Seafood Treats 3 (Ahm),Seafood,2025-11-25,48,423.22,Cash,Ahmedabad,Delivered,5.0
21035,21715,Biryani Treats 5 (Del),Italian,2024-05-11,31,475.51,Online,Delhi,Delivered,4.0
21036,3479,Biryani Treats 1 (Ahm),South Indian,2023-12-02,31,106.99,Cash,Ahmedabad,Cancelled,
21037,24330,Fast Treats 2 (Ahm),Biryani,2025-03-01,21,302.43,Online,Ahmedabad,Delivered,5.0
21038,6454,South Treats 5 (Del),South Indian,2023-12-02,42,314.29,Cash,Delhi,Delivered,5.0
21039,12592,Italian Treats 1 (Che),Italian,2025-07-19,24,504.04,Online,Chennai,Delivered,4.0
21040,7951,Fast Treats 4 (Ahm),Fast Food,2025-05-06,26,149.1,Online,Ahmedabad,Delivered,3.0
21041,19947,Chinese Treats 2 (Ahm),Seafood,2025-10-19,42,701.87,Online,Ahmedabad,Delivered,5.0
21042,24941,Seafood Treats 1 (Ahm),Continental,2024-09-02,34,295.13,Online,Ahmedabad,Delivered,4.0
21043,21842,Street Treats 1 (Ahm),Continental,2025-09-29,58,281.76,Online,Ahmedabad,Delivered,4.0
21044,22297,Continental Treats 3 (Che),Seafood,2024-07-07,34,693.17,Cash,Chennai,Delivered,5.0
21045,24441,Biryani Treats 1 (Ahm),Italian,2024-09-26,35,437.16,Online,Ahmedabad,Delivered,5.0
21046,17612,Desserts Treats 5 (Ahm),South Indian,2025-11-10,46,377.2,Online,Ahmedabad,Delivered,4.0
21047,15501,Biryani Treats 6 (Che),Fast Food,2025-11-28,38,242.72,Online,Chennai,Cancelled,
21048,29627,Urban Bites (Del),Desserts,2024-04-29,19,135.79,Cash,Delhi,Delivered,4.0
21049,25470,Desserts Treats 4 (Che),Seafood,2025-06-26,31,458.74,Online,Chennai,Delivered,4.0
21050,24566,South Treats 1 (Pun),Desserts,2025-01-26,19,159.41,Online,Pune,Delivered,5.0
21051,28823,South Treats 3 (Kol),Desserts,2025-10-17,26,154.28,Online,Kolkata,Delivered,3.0
21052,19020,South Treats 1 (Hyd),Continental,2025-02-04,27,664.9,Online,Hyderabad,Delivered,5.0
21053,2186,Spice Hub (Hyd),Chinese,2025-11-20,32,91.24,Online,Hyderabad,Delivered,3.0
21054,18663,Fast Treats 2 (Ben),Desserts,2025-01-02,29,155.63,Online,Bengaluru,Delivered,5.0
21055,29208,Italian Treats 3 (Ahm),Italian,2025-10-27,39,355.73,Online,Ahmedabad,Delivered,5.0
21056,15138,North Treats 2 (Pun),Seafood,2024-05-20,23,851.77,Cash,Pune,Delivered,4.0
21057,9246,North Treats 4 (Ben),Biryani,2024-08-07,41,359.07,Cash,Bengaluru,Delivered,4.0
21058,25641,Chinese Treats 5 (Hyd),South Indian,2024-12-20,24,251.92,Online,Hyderabad,Delivered,3.0
21059,2649,Desserts Treats 5 (Che),Chinese,2025-10-14,26,103.41,Online,Chennai,Delivered,5.0
21060,16869,Continental Treats 4 (Ben),South Indian,2023-12-02,23,123.53,Cash,Bengaluru,Delivered,4.0
21061,20904,Spice Hub (Che),Italian,2025-10-20,42,341.77,Online,Chennai,Delivered,4.0
21062,24049,Street Treats 4 (Kol),Italian,2025-06-24,12,524.42,Online,Kolkata,Delivered,4.0
21063,8210,Fast Treats 6 (Hyd),Italian,2025-11-22,46,50.0,Online,Hyderabad,Delivered,4.0
21064,20468,Chinese Treats 1 (Ahm),Desserts,2023-12-16,24,117.69,Online,Ahmedabad,Delivered,5.0
21065,23696,Italian Treats 3 (Ben),Italian,2023-12-02,23,532.65,Online,Bengaluru,Delivered,4.0
21066,6952,Street Treats 3 (Ahm),Biryani,2025-04-24,16,299.75,Online,Ahmedabad,Delivered,4.0
21067,13943,Fast Treats 2 (Kol),Italian,2025-04-17,14,86.17,Cash,Kolkata,Delivered,5.0
21068,1527,North Treats 6 (Kol),Chinese,2025-02-06,32,254.51,Online,Kolkata,Delivered,4.0
21069,10639,Seafood Treats 6 (Pun),Desserts,2025-07-04,10,142.64,Cash,Pune,Delivered,3.0
21070,17308,Fast Treats 6 (Ben),South Indian,2024-10-30,28,229.73,Online,Bengaluru,Delivered,4.0
21071,19371,Desserts Treats 4 (Del),Biryani,2025-07-05,52,276.03,Cash,Delhi,Delivered,5.0
21072,5292,Fast Treats 1 (Mum),Chinese,2025-06-09,34,306.44,Online,Mumbai,Delivered,4.0
21073,10895,Biryani Treats 1 (Ben),Continental,2025-06-24,27,276.99,Cash,Bengaluru,Delivered,4.0
21074,18043,Biryani Treats 6 (Pun),Street Food,2025-10-26,29,113.58,Online,Pune,Delivered,3.0
21075,29506,Italian Treats 1 (Mum),Continental,2024-10-13,38,274.94,Cash,Mumbai,Delivered,4.0
21076,21870,Continental Treats 4 (Mum),Biryani,2024-05-11,31,241.69,Online,Mumbai,Delivered,5.0
21077,4710,Chinese Treats 1 (Hyd),North Indian,2025-06-13,32,50.0,Online,Hyderabad,Delivered,4.0
21078,29178,North Treats 4 (Del),Biryani,2025-06-05,43,461.18,Cash,Delhi,Delivered,4.0
21079,10588,Foodie Plaza (Ben),Fast Food,2025-11-11,22,241.15,Online,Bengaluru,Delivered,4.0
21080,26032,Italian Treats 5 (Hyd),Seafood,2025-08-24,40,219.4,Online,Hyderabad,Delivered,4.0
21081,26788,Fast Treats 6 (Pun),North Indian,2025-11-17,24,414.9,Online,Pune,Delivered,4.0
21082,11433,Seafood Treats 3 (Ben),Italian,2025-05-03,14,296.86,Online,Bengaluru,Delivered,5.0
21083,18526,Spice Hub (Pun),Italian,2025-11-02,20,697.12,Online,Pune,Delivered,5.0
21084,19333,Italian Treats 4 (Ahm),Fast Food,2025-09-21,40,138.38,Online,Ahmedabad,Delivered,5.0
21085,26171,South Treats 1 (Che),Chinese,2025-02-27,35,199.71,Cash,Chennai,Delivered,4.0
21086,20583,Biryani Treats 4 (Ahm),Street Food,2025-10-06,33,248.3,Online,Ahmedabad,Delivered,4.0
21087,3766,Fast Treats 6 (Che),Desserts,2024-07-11,23,135.99,Online,Chennai,Delivered,5.0
21088,18815,South Treats 2 (Mum),Fast Food,2024-07-15,23,173.81,Online,Mumbai,Delivered,5.0
21089,15026,Seafood Treats 1 (Kol),North Indian,2025-10-23,23,629.11,Online,Kolkata,Delivered,4.0
21090,9408,Biryani Treats 5 (Che),Seafood,2025-07-13,33,444.25,Cash,Chennai,Cancelled,
21091,29175,Chinese Treats 5 (Hyd),Street Food,2024-08-30,26,136.25,Online,Hyderabad,Delivered,4.0
21092,6897,Fast Treats 4 (Mum),Biryani,2025-10-20,28,339.35,Online,Mumbai,Delivered,5.0
21093,19221,Continental Treats 4 (Hyd),North Indian,2025-09-19,25,395.44,Cash,Hyderabad,Delivered,4.0
21094,7545,Desserts Treats 1 (Hyd),Seafood,2025-11-13,29,829.35,Online,Hyderabad,Delivered,5.0
21095,6265,South Treats 6 (Kol),Biryani,2025-04-20,30,373.17,Online,Kolkata,Delivered,4.0
21096,6306,Biryani Treats 3 (Mum),North Indian,2025-11-14,39,447.63,Online,Mumbai,Delivered,4.0
21097,9781,North Treats 3 (Ben),Fast Food,2025-04-07,30,132.93,Online,Bengaluru,Delivered,3.0
21098,14856,Chinese Treats 5 (Kol),Seafood,2025-09-21,35,811.33,Online,Kolkata,Delivered,5.0
21099,25401,North Treats 3 (Del),Fast Food,2025-04-03,37,242.84,Cash,Delhi,Delivered,4.0
21100,29121,Seafood Treats 4 (Del),Fast Food,2025-10-18,41,156.54,Online,Delhi,Delivered,5.0
21101,27929,Fast Treats 1 (Del),Continental,2024-11-22,31,588.06,Online,Delhi,Delivered,5.0
21102,5761,Street Treats 2 (Ben),North Indian,2025-10-16,39,444.72,Online,Bengaluru,Cancelled,
21103,24621,Italian Treats 1 (Kol),Biryani,2024-07-21,23,213.94,Online,Kolkata,Delivered,4.0
21104,19350,North Treats 5 (Ben),Chinese,2025-09-16,26,423.21,Online,Bengaluru,Delivered,5.0
21105,21052,Chinese Treats 1 (Ahm),South Indian,2025-06-23,37,123.72,Cash,Ahmedabad,Delivered,3.0
21106,20355,Fast Treats 6 (Ahm),Italian,2025-08-22,38,402.06,Online,Ahmedabad,Delivered,4.0
21107,20436,Street Treats 5 (Pun),Seafood,2025-09-24,44,849.45,Cash,Pune,Delivered,3.0
21108,3985,Biryani Treats 3 (Ahm),Biryani,2025-10-12,31,479.4,Online,Ahmedabad,Delivered,4.0
21109,11280,Street Treats 4 (Del),Chinese,2025-04-21,27,310.29,Cash,Delhi,Cancelled,
21110,18021,Street Treats 5 (Hyd),Italian,2025-06-05,30,128.14,Online,Hyderabad,Delivered,4.0
21111,2212,Desserts Treats 6 (Kol),Desserts,2024-12-29,28,132.65,Online,Kolkata,Delivered,3.0
21112,25742,Fast Treats 2 (Pun),Desserts,2023-12-02,25,175.48,Cash,Pune,Delivered,4.0
21113,27674,Biryani Treats 1 (Kol),North Indian,2025-01-09,23,378.92,Cash,Kolkata,Delivered,4.0
21114,16283,Fast Treats 4 (Del),Street Food,2025-06-06,27,208.81,Cash,Delhi,Delivered,5.0
21115,12719,Street Treats 1 (Del),Continental,2024-06-20,27,50.0,Online,Delhi,Cancelled,
21116,18626,Desserts Treats 4 (Ahm),Biryani,2025-11-05,31,140.72,Online,Ahmedabad,Delivered,4.0
21117,28211,Seafood Treats 6 (Ben),Biryani,2025-09-16,31,371.62,Online,Bengaluru,Delivered,4.0
21118,5641,South Treats 2 (Che),Biryani,2025-05-21,21,307.73,Cash,Chennai,Delivered,4.0
21119,29737,Biryani Treats 5 (Del),Chinese,2025-10-10,32,355.47,Cash,Delhi,Delivered,1.0
21120,15188,Continental Treats 6 (Che),Desserts,2024-04-12,43,91.79,Online,Chennai,Delivered,3.0
21121,9188,Seafood Treats 5 (Ben),Fast Food,2023-12-02,22,111.56,Cash,Bengaluru,Delivered,4.0
21122,5207,North Treats 4 (Ahm),Desserts,2025-11-16,36,158.94,Cash,Ahmedabad,Delivered,4.0
21123,29387,Seafood Treats 1 (Mum),Fast Food,2025-03-27,17,166.46,Online,Mumbai,Delivered,4.0
21124,13260,North Treats 4 (Ben),North Indian,2025-11-19,32,258.09,Online,Bengaluru,Delivered,5.0
21125,20249,Fast Treats 4 (Kol),Biryani,2025-08-17,34,427.62,Online,Kolkata,Delivered,4.0
21126,28527,South Treats 3 (Del),Biryani,2024-10-02,43,325.29,Cash,Delhi,Delivered,3.0
21127,8516,Seafood Treats 2 (Ben),Italian,2025-02-12,29,588.76,Online,Bengaluru,Delivered,5.0
21128,1630,Fast Treats 6 (Kol),Street Food,2024-01-20,35,73.33,Online,Kolkata,Delivered,4.0
21129,21290,Italian Treats 4 (Ben),Biryani,2024-12-11,26,322.86,Online,Bengaluru,Delivered,3.0
21130,23383,Seafood Treats 5 (Del),Fast Food,2025-08-18,39,102.57,Online,Delhi,Delivered,5.0
21131,10470,Seafood Treats 4 (Kol),Biryani,2025-07-25,32,273.82,Online,Kolkata,Delivered,3.0
21132,29796,North Treats 6 (Mum),Street Food,2025-03-01,50,50.0,Cash,Mumbai,Delivered,5.0
21133,27857,Continental Treats 3 (Pun),North Indian,2025-04-28,25,554.91,Online,Pune,Cancelled,
21134,22241,North Treats 6 (Ahm),Continental,2024-09-29,42,362.48,Online,Ahmedabad,Delivered,4.0
21135,12920,Street Treats 5 (Mum),Desserts,2024-12-20,24,165.33,Cash,Mumbai,Cancelled,
21136,6566,Seafood Treats 5 (Kol),North Indian,2025-06-23,24,155.33,Online,Kolkata,Delivered,3.0
21137,1827,Desserts Treats 5 (Pun),Desserts,2025-11-22,28,175.98,Online,Pune,Cancelled,
21138,16305,South Treats 5 (Mum),Chinese,2025-11-13,25,374.24,Cash,Mumbai,Delivered,4.0
21139,24967,South Treats 1 (Ben),North Indian,2025-10-24,31,352.01,Cash,Bengaluru,Delivered,2.0
21140,27254,Desserts Treats 3 (Ben),Continental,2025-09-16,35,147.86,Online,Bengaluru,Delivered,4.0
21141,13330,Biryani Treats 5 (Kol),North Indian,2025-05-29,10,348.6,Online,Kolkata,Delivered,4.0
21142,24246,Italian Treats 3 (Hyd),Continental,2024-08-18,45,117.91,Online,Hyderabad,Delivered,5.0
21143,5852,Desserts Treats 4 (Del),Italian,2025-10-11,41,699.03,Online,Delhi,Delivered,3.0
21144,26341,Fast Treats 2 (Pun),Seafood,2024-10-22,30,450.19,Online,Pune,Delivered,4.0
21145,2597,Seafood Treats 2 (Mum),Chinese,2024-12-20,26,215.5,Online,Mumbai,Delivered,3.0
21146,16188,Italian Treats 6 (Ahm),Desserts,2025-11-27,24,50.0,Online,Ahmedabad,Delivered,4.0
21147,10080,Italian Treats 2 (Kol),Continental,2024-07-27,34,384.2,Online,Kolkata,Delivered,3.0
21148,27257,Seafood Treats 5 (Del),Biryani,2025-11-29,38,212.59,Cash,Delhi,Delivered,4.0
21149,8288,Desserts Treats 6 (Kol),Seafood,2025-07-18,26,302.67,Online,Kolkata,Delivered,5.0
21150,15161,North Treats 1 (Pun),Chinese,2025-11-22,26,396.78,Cash,Pune,Delivered,4.0
21151,11456,Desserts Treats 5 (Hyd),Italian,2025-01-08,15,680.61,Online,Hyderabad,Delivered,5.0
21152,18151,Seafood Treats 6 (Mum),Biryani,2025-10-09,50,350.08,Online,Mumbai,Delivered,4.0
21153,4661,Fast Treats 5 (Del),Desserts,2024-07-20,41,194.33,Cash,Delhi,Delivered,3.0
21154,8763,Continental Treats 6 (Hyd),South Indian,2025-07-23,41,117.03,Online,Hyderabad,Delivered,5.0
21155,7913,Seafood Treats 2 (Hyd),Biryani,2024-03-07,29,380.79,Cash,Hyderabad,Delivered,5.0
21156,2938,Seafood Treats 1 (Kol),Desserts,2024-12-12,25,242.53,Online,Kolkata,Delivered,4.0
21157,16600,North Treats 1 (Del),Chinese,2024-12-01,33,553.93,Online,Delhi,Delivered,5.0
21158,28738,North Treats 1 (Hyd),North Indian,2025-10-17,42,434.75,Cash,Hyderabad,Delivered,4.0
21159,20759,North Treats 6 (Mum),South Indian,2025-08-06,36,129.24,Online,Mumbai,Delivered,4.0
21160,23866,Italian Treats 5 (Del),Desserts,2025-09-20,38,90.28,Online,Delhi,Delivered,5.0
21161,22947,Street Treats 1 (Mum),Continental,2025-11-17,43,384.55,Online,Mumbai,Delivered,3.0
21162,24164,Seafood Treats 3 (Pun),Italian,2025-07-24,24,742.59,Cash,Pune,Delivered,2.0
21163,4045,Desserts Treats 4 (Del),Biryani,2025-07-04,29,334.63,Online,Delhi,Cancelled,
21164,19377,Chinese Treats 6 (Mum),Desserts,2025-02-14,24,156.73,Online,Mumbai,Cancelled,
21165,6121,Biryani Treats 6 (Hyd),Italian,2024-03-14,29,565.49,Online,Hyderabad,Delivered,4.0
21166,17048,Street Treats 2 (Kol),Biryani,2024-06-15,29,454.09,Cash,Kolkata,Delivered,5.0
21167,17827,Seafood Treats 6 (Pun),Seafood,2025-05-29,16,671.02,Online,Pune,Delivered,3.0
21168,9800,South Treats 6 (Del),Italian,2024-07-30,38,429.08,Online,Delhi,Delivered,3.0
21169,5939,North Treats 5 (Ben),Biryani,2025-11-21,11,376.78,Online,Bengaluru,Delivered,4.0
21170,8267,Fast Treats 3 (Ben),Italian,2025-11-12,21,250.92,Online,Bengaluru,Cancelled,
21171,25469,Seafood Treats 4 (Mum),Fast Food,2025-02-10,26,161.22,Online,Mumbai,Delivered,3.0
21172,14138,Desserts Treats 4 (Mum),Chinese,2025-06-16,33,312.92,Online,Mumbai,Delivered,4.0
21173,17623,Chinese Treats 3 (Hyd),Seafood,2025-11-18,31,375.02,Cash,Hyderabad,Delivered,4.0
21174,28211,Seafood Treats 6 (Ben),Biryani,2025-10-07,31,393.65,Online,Bengaluru,Delivered,4.0
21175,6367,Seafood Treats 1 (Del),North Indian,2025-07-16,41,408.39,Online,Delhi,Cancelled,
21176,18368,Biryani Treats 4 (Hyd),Street Food,2025-03-13,20,50.0,Online,Hyderabad,Delivered,4.0
21177,21615,Italian Treats 2 (Ahm),South Indian,2025-10-01,21,133.37,Online,Ahmedabad,Delivered,4.0
21178,11023,Continental Treats 6 (Kol),Biryani,2024-10-19,21,508.14,Online,Kolkata,Cancelled,
21179,15757,Seafood Treats 5 (Kol),Desserts,2025-09-21,27,94.06,Online,Kolkata,Delivered,4.0
21180,24773,North Treats 1 (Mum),Continental,2023-12-02,35,482.87,Online,Mumbai,Delivered,3.0
21181,9099,Seafood Treats 3 (Kol),South Indian,2024-11-25,40,86.1,Online,Kolkata,Delivered,4.0
21182,21279,South Treats 4 (Hyd),Desserts,2025-08-14,28,124.63,Online,Hyderabad,Delivered,5.0
21183,22389,Biryani Treats 4 (Ben),Italian,2023-12-02,33,393.59,Cash,Bengaluru,Delivered,5.0
21184,10602,North Treats 4 (Ahm),Italian,2025-11-01,34,256.31,Online,Ahmedabad,Cancelled,
21185,27000,Street Treats 4 (Hyd),Street Food,2024-07-07,31,116.37,Online,Hyderabad,Cancelled,
21186,14948,Street Treats 2 (Hyd),Continental,2024-11-16,20,280.15,Online,Hyderabad,Delivered,5.0
21187,3929,South Treats 1 (Ahm),Italian,2024-02-21,26,192.99,Online,Ahmedabad,Delivered,4.0
21188,26843,Seafood Treats 5 (Del),Street Food,2025-01-14,31,177.75,Online,Delhi,Delivered,4.0
21189,17236,South Treats 6 (Hyd),Italian,2023-12-02,25,130.15,Cash,Hyderabad,Delivered,3.0
21190,14841,Continental Treats 3 (Che),Seafood,2025-04-30,18,411.66,Online,Chennai,Delivered,3.0
21191,10813,Street Treats 3 (Kol),Continental,2023-12-02,35,379.4,Online,Kolkata,Cancelled,
21192,22577,Street Treats 2 (Ahm),Biryani,2025-10-11,33,239.54,Online,Ahmedabad,Delivered,3.0
21193,6476,North Treats 2 (Kol),Continental,2025-04-18,30,528.46,Online,Kolkata,Delivered,4.0
21194,8740,Seafood Treats 2 (Pun),Biryani,2025-10-18,27,240.52,Online,Pune,Delivered,5.0
21195,13669,North Treats 1 (Hyd),Seafood,2025-09-23,34,620.28,Online,Hyderabad,Delivered,4.0
21196,3676,Seafood Treats 6 (Che),Chinese,2025-11-28,32,363.97,Online,Chennai,Delivered,4.0
21197,17827,South Treats 2 (Del),Seafood,2025-10-29,43,525.2,Online,Delhi,Delivered,5.0
21198,23646,North Treats 1 (Mum),North Indian,2025-06-28,53,291.75,Online,Mumbai,Delivered,4.0
21199,18939,Urban Bites (Kol),Biryani,2024-07-03,16,377.08,Cash,Kolkata,Delivered,5.0
21200,2726,Biryani Treats 4 (Kol),Continental,2025-09-29,19,284.89,Online,Kolkata,Delivered,5.0
21201,7926,Fast Treats 3 (Ben),Desserts,2024-10-01,29,174.13,Online,Bengaluru,Delivered,3.0
21202,20798,Biryani Treats 1 (Mum),North Indian,2025-08-17,25,396.5,Online,Mumbai,Delivered,4.0
21203,23691,Fast Treats 3 (Mum),Biryani,2025-08-20,27,271.04,Online,Mumbai,Cancelled,
21204,17078,Fast Treats 5 (Ahm),Biryani,2023-12-02,34,228.21,Online,Ahmedabad,Delivered,3.0
21205,26068,Italian Treats 6 (Ahm),North Indian,2025-06-18,38,211.23,Online,Ahmedabad,Delivered,4.0
21206,4008,Chinese Treats 1 (Ben),Biryani,2024-10-08,46,227.09,Online,Bengaluru,Delivered,2.0
21207,20857,Desserts Treats 6 (Hyd),Italian,2025-03-03,26,368.59,Online,Hyderabad,Delivered,3.0
21208,16857,South Treats 6 (Del),Continental,2024-08-22,29,376.83,Online,Delhi,Delivered,5.0
21209,11170,Chinese Treats 1 (Ahm),Desserts,2023-12-02,29,115.1,Cash,Ahmedabad,Delivered,4.0
21210,13430,North Treats 2 (Mum),Fast Food,2025-10-29,42,203.64,Online,Mumbai,Delivered,5.0
21211,28264,South Treats 2 (Del),Continental,2025-01-18,33,504.31,Cash,Delhi,Delivered,3.0
21212,29499,Seafood Treats 4 (Pun),Fast Food,2024-09-28,19,209.93,Cash,Pune,Delivered,1.0
21213,25508,Continental Treats 6 (Pun),North Indian,2024-08-28,34,378.79,Cash,Pune,Delivered,2.0
21214,25763,Italian Treats 5 (Mum),Fast Food,2025-10-17,21,260.94,Cash,Mumbai,Delivered,4.0
21215,5249,Spice Hub (Kol),Italian,2025-10-29,35,201.0,Online,Kolkata,Delivered,4.0
21216,1319,Italian Treats 4 (Ahm),Seafood,2023-12-02,45,209.61,Cash,Ahmedabad,Delivered,4.0
21217,10014,Continental Treats 2 (Mum),North Indian,2025-07-06,34,357.51,Online,Mumbai,Delivered,5.0
21218,15989,Biryani Treats 6 (Pun),Chinese,2024-09-30,30,312.48,Cash,Pune,Delivered,4.0
21219,7917,Street Treats 3 (Ben),Chinese,2025-07-10,26,336.26,Online,Bengaluru,Delivered,3.0
21220,18246,Biryani Treats 5 (Che),Chinese,2025-01-11,15,219.7,Cash,Chennai,Delivered,4.0
21221,7741,South Treats 5 (Che),Desserts,2025-11-03,21,63.11,Cash,Chennai,Delivered,3.0
21222,23943,Desserts Treats 2 (Ben),Chinese,2025-11-29,25,327.09,Cash,Bengaluru,Delivered,1.0
21223,7050,Street Treats 5 (Ben),Chinese,2025-10-10,21,326.88,Cash,Bengaluru,Delivered,3.0
21224,6808,Chinese Treats 4 (Kol),Desserts,2025-06-11,23,98.43,Online,Kolkata,Delivered,5.0
21225,4036,Continental Treats 5 (Mum),Desserts,2025-10-20,29,123.24,Cash,Mumbai,Delivered,4.0
21226,27480,Street Treats 6 (Ben),Biryani,2025-07-19,33,212.58,Cash,Bengaluru,Delivered,4.0
21227,26173,Chinese Treats 3 (Ahm),Chinese,2025-06-12,40,298.31,Online,Ahmedabad,Delivered,5.0
21228,22054,Spice Hub (Hyd),Continental,2025-11-18,28,255.68,Cash,Hyderabad,Delivered,4.0
21229,6784,Italian Treats 5 (Che),Italian,2025-06-05,28,112.13,Online,Chennai,Delivered,4.0
21230,29245,Street Treats 6 (Del),Desserts,2025-08-22,24,142.45,Online,Delhi,Delivered,4.0
21231,1874,Street Treats 6 (Pun),Desserts,2025-11-16,29,161.52,Cash,Pune,Delivered,4.0
21232,20354,South Treats 6 (Che),Chinese,2025-11-08,28,304.88,Online,Chennai,Delivered,3.0
21233,4759,Chinese Treats 3 (Hyd),Desserts,2025-01-20,33,115.12,Online,Hyderabad,Delivered,3.0
21234,27572,Chinese Treats 6 (Pun),Street Food,2025-08-31,36,159.8,Online,Pune,Delivered,5.0
21235,15325,Chinese Treats 2 (Ahm),Desserts,2025-01-18,41,109.63,Online,Ahmedabad,Delivered,5.0
21236,16766,Chinese Treats 1 (Che),Chinese,2024-12-29,22,307.22,Online,Chennai,Delivered,4.0
21237,13807,Italian Treats 5 (Del),Italian,2023-12-02,22,731.39,Online,Delhi,Cancelled,
21238,17879,Desserts Treats 1 (Mum),Seafood,2025-07-30,38,499.79,Cash,Mumbai,Delivered,2.0
21239,24043,Italian Treats 1 (Hyd),Italian,2025-05-07,22,117.59,Online,Hyderabad,Delivered,5.0
21240,29172,South Treats 6 (Pun),Street Food,2025-09-14,30,87.37,Online,Pune,Delivered,5.0
21241,4761,Biryani Treats 4 (Pun),Fast Food,2025-05-12,26,171.3,Cash,Pune,Delivered,4.0
21242,19156,Street Treats 6 (Hyd),Biryani,2025-03-27,26,221.82,Online,Hyderabad,Delivered,4.0
21243,19491,Seafood Treats 2 (Ben),Biryani,2024-09-27,24,174.22,Online,Bengaluru,Delivered,5.0
21244,23737,North Treats 4 (Che),Fast Food,2025-10-04,32,141.96,Online,Chennai,Delivered,3.0
21245,24151,Italian Treats 5 (Del),Chinese,2024-12-17,44,174.66,Online,Delhi,Delivered,5.0
21246,3840,Italian Treats 2 (Del),Desserts,2025-07-23,35,168.72,Cash,Delhi,Delivered,4.0
21247,18370,Seafood Treats 3 (Mum),Chinese,2025-08-26,27,211.5,Online,Mumbai,Delivered,5.0
21248,27701,North Treats 5 (Mum),Chinese,2023-12-21,30,286.48,Cash,Mumbai,Delivered,5.0
21249,15321,Desserts Treats 2 (Ben),Chinese,2024-11-01,37,207.07,Cash,Bengaluru,Delivered,4.0
21250,3246,Chinese Treats 1 (Hyd),Street Food,2025-09-15,29,88.0,Cash,Hyderabad,Delivered,4.0
21251,19702,Continental Treats 5 (Pun),Fast Food,2024-06-11,13,144.71,Online,Pune,Delivered,3.0
21252,2855,Desserts Treats 2 (Del),Continental,2025-06-18,16,367.58,Online,Delhi,Delivered,3.0
21253,8837,Seafood Treats 4 (Del),Chinese,2024-12-27,24,303.18,Online,Delhi,Delivered,5.0
21254,10755,Chinese Treats 6 (Ahm),North Indian,2025-07-05,32,410.71,Online,Ahmedabad,Delivered,4.0
21255,28582,Italian Treats 1 (Del),Chinese,2023-12-02,29,174.5,Online,Delhi,Delivered,3.0
21256,21648,Street Treats 3 (Kol),South Indian,2025-01-21,21,285.77,Online,Kolkata,Delivered,4.0
21257,26886,Italian Treats 5 (Ben),Chinese,2024-09-20,31,212.48,Cash,Bengaluru,Cancelled,
21258,7553,Seafood Treats 1 (Kol),Chinese,2025-09-11,28,462.28,Online,Kolkata,Delivered,4.0
21259,17557,Continental Treats 4 (Ahm),Street Food,2025-07-27,31,98.17,Online,Ahmedabad,Delivered,5.0
21260,9969,North Treats 2 (Mum),Chinese,2025-01-25,30,384.97,Online,Mumbai,Delivered,3.0
21261,3021,Continental Treats 4 (Hyd),Street Food,2024-02-17,43,165.39,Online,Hyderabad,Delivered,4.0
21262,19463,South Treats 1 (Pun),North Indian,2025-09-10,27,353.15,Online,Pune,Delivered,4.0
21263,1175,Continental Treats 3 (Ahm),South Indian,2025-04-06,31,178.24,Online,Ahmedabad,Cancelled,
21264,4766,Street Treats 1 (Kol),Street Food,2025-10-04,42,108.98,Online,Kolkata,Delivered,4.0
21265,12265,Fast Treats 5 (Ahm),Chinese,2025-08-27,34,50.0,Online,Ahmedabad,Delivered,4.0
21266,5993,Biryani Treats 3 (Hyd),Seafood,2025-07-28,25,565.19,Cash,Hyderabad,Delivered,4.0
21267,23703,Desserts Treats 2 (Mum),Continental,2024-03-18,44,506.7,Cash,Mumbai,Delivered,5.0
